Datum,Lokalzeit,Last [kW],Globalstrahlung [W/m2],Lufttemperatur [°C]
06.01.2021,18:45:00,63839.52,0,-0.7
06.01.2021,19:00:00,62774.78,0,-0.7
06.01.2021,19:15:00,62308.23,0,-0.7
06.01.2021,19:30:00,61845.57,0,-0.7
06.01.2021,19:45:00,61292.66,0,-0.7
06.01.2021,20:00:00,60820.16,0,-0.7
06.01.2021,20:15:00,61155.98,0,-0.8
06.01.2021,20:30:00,60235.01,0,-0.8
06.01.2021,20:45:00,59140.47,0,-0.8
06.01.2021,21:00:00,57770.95,0,-0.8
06.01.2021,21:15:00,57829.87,0,-0.7
06.01.2021,21:30:00,57090.09,0,-0.7
06.01.2021,21:45:00,55832.67,0,-0.7
06.01.2021,22:00:00,55321.8,0,-0.7
06.01.2021,22:15:00,57305.49,0,-0.7
06.01.2021,22:30:00,57081.09,0,-0.7
06.01.2021,22:45:00,56364.16,0,-0.7
06.01.2021,23:00:00,54811.36,0,-0.7
06.01.2021,23:15:00,54477.25,0,-0.6
06.01.2021,23:30:00,53960.44,0,-0.6
06.01.2021,23:45:00,53271.29,0,-0.6
07.01.2021,00:00:00,53153.78,0,-0.6
07.01.2021,00:15:00,52501.19,0,-0.6
07.01.2021,00:30:00,51427.38,0,-0.6
07.01.2021,00:45:00,50875.34,0,-0.6
07.01.2021,01:00:00,50425.28,0,-0.6
07.01.2021,01:15:00,49533.85,0,-0.4
07.01.2021,01:30:00,48799.2,0,-0.4
07.01.2021,01:45:00,48599.57,0,-0.4
07.01.2021,02:00:00,47904.59,0,-0.4
07.01.2021,02:15:00,48732.35,0,-0.4
07.01.2021,02:30:00,48132.8,0,-0.4
07.01.2021,02:45:00,47743.2,0,-0.4
07.01.2021,03:00:00,47296.04,0,-0.4
07.01.2021,03:15:00,47974.71,0,-0.4
07.01.2021,03:30:00,47745.62,0,-0.4
07.01.2021,03:45:00,46886.46,0,-0.4
07.01.2021,04:00:00,46260.35,0,-0.4
07.01.2021,04:15:00,46835.22,0,-0.4
07.01.2021,04:30:00,46841.17,0,-0.4
07.01.2021,04:45:00,46594.56,0,-0.4
07.01.2021,05:00:00,45944.4,0,-0.4
07.01.2021,05:15:00,47420.12,0,-0.3
07.01.2021,05:30:00,48189.76,0,-0.3
07.01.2021,05:45:00,49228.94,0,-0.3
07.01.2021,06:00:00,50667.28,0,-0.3
07.01.2021,06:15:00,51986.1,0,-0.3
07.01.2021,06:30:00,53701.79,0,-0.3
07.01.2021,06:45:00,54631.73,0,-0.3
07.01.2021,07:00:00,56198.96,0,-0.3
07.01.2021,07:15:00,56770.3,0,-0.2
07.01.2021,07:30:00,57627.72,0,-0.2
07.01.2021,07:45:00,58489.35,0,-0.2
07.01.2021,08:00:00,59156.21,0,-0.2
07.01.2021,08:15:00,59057.83,16.7,-0.2
07.01.2021,08:30:00,58556.96,16.7,-0.2
07.01.2021,08:45:00,58013.55,16.7,-0.2
07.01.2021,09:00:00,57612.43,16.7,-0.2
07.01.2021,09:15:00,58049.49,76.7,0.1
07.01.2021,09:30:00,57772.84,76.7,0.1
07.01.2021,09:45:00,57729.6,76.7,0.1
07.01.2021,10:00:00,57856.26,76.7,0.1
07.01.2021,10:15:00,57602.58,133.4,0.8
07.01.2021,10:30:00,57066.36,133.4,0.8
07.01.2021,10:45:00,56978.36,133.4,0.8
07.01.2021,11:00:00,57098.5,133.4,0.8
07.01.2021,11:15:00,56916.54,211.7,1.6
07.01.2021,11:30:00,58535.43,211.7,1.6
07.01.2021,11:45:00,59968.78,211.7,1.6
07.01.2021,12:00:00,60723.3,211.7,1.6
07.01.2021,12:15:00,56943.09,200,1.8
07.01.2021,12:30:00,54138.86,200,1.8
07.01.2021,12:45:00,52943.67,200,1.8
07.01.2021,13:00:00,52661.18,200,1.8
07.01.2021,13:15:00,53350.24,195,1.3
07.01.2021,13:30:00,53121,195,1.3
07.01.2021,13:45:00,53407.9,195,1.3
07.01.2021,14:00:00,52740.21,195,1.3
07.01.2021,14:15:00,53253.98,131.7,1.3
07.01.2021,14:30:00,53145.06,131.7,1.3
07.01.2021,14:45:00,53449.55,131.7,1.3
07.01.2021,15:00:00,53242.73,131.7,1.3
07.01.2021,15:15:00,53349.18,41.7,1.1
07.01.2021,15:30:00,53139.14,41.7,1.1
07.01.2021,15:45:00,53924.64,41.7,1.1
07.01.2021,16:00:00,54109.92,41.7,1.1
07.01.2021,16:15:00,55097.08,0,0.8
07.01.2021,16:30:00,55443.61,0,0.8
07.01.2021,16:45:00,56792.08,0,0.8
07.01.2021,17:00:00,58676.92,0,0.8
07.01.2021,17:15:00,60851.49,0,0.5
07.01.2021,17:30:00,62493.79,0,0.5
07.01.2021,17:45:00,63465.27,0,0.5
07.01.2021,18:00:00,64305.37,0,0.5
07.01.2021,18:15:00,64372.74,0,0.1
07.01.2021,18:30:00,64249.39,0,0.1
07.01.2021,18:45:00,64212.03,0,0.1
07.01.2021,19:00:00,63874.73,0,0.1
07.01.2021,19:15:00,63461.71,0,-0.2
07.01.2021,19:30:00,62293.66,0,-0.2
07.01.2021,19:45:00,61053.4,0,-0.2
07.01.2021,20:00:00,60346.3,0,-0.2
07.01.2021,20:15:00,60681.98,0,-0.5
07.01.2021,20:30:00,59507.44,0,-0.5
07.01.2021,20:45:00,59679.96,0,-0.5
07.01.2021,21:00:00,57892.8,0,-0.5
07.01.2021,21:15:00,58243.35,0,-0.6
07.01.2021,21:30:00,57213.03,0,-0.6
07.01.2021,21:45:00,56555.98,0,-0.6
07.01.2021,22:00:00,55940.26,0,-0.6
07.01.2021,22:15:00,57297.47,0,-0.7
07.01.2021,22:30:00,56971.56,0,-0.7
07.01.2021,22:45:00,56627.04,0,-0.7
07.01.2021,23:00:00,55106.28,0,-0.7
07.01.2021,23:15:00,53949.82,0,-0.8
07.01.2021,23:30:00,53299.56,0,-0.8
07.01.2021,23:45:00,52311.9,0,-0.8
08.01.2021,00:00:00,51329.42,0,-0.8
08.01.2021,00:15:00,51143.32,0,-0.7
08.01.2021,00:30:00,50583.3,0,-0.7
08.01.2021,00:45:00,51230.68,0,-0.7
08.01.2021,01:00:00,49922.16,0,-0.7
08.01.2021,01:15:00,49337.28,0,-0.7
08.01.2021,01:30:00,48549.28,0,-0.7
08.01.2021,01:45:00,48222.58,0,-0.7
08.01.2021,02:00:00,48092.87,0,-0.7
08.01.2021,02:15:00,48854.76,0,-0.4
08.01.2021,02:30:00,49030.12,0,-0.4
08.01.2021,02:45:00,48073.76,0,-0.4
08.01.2021,03:00:00,46945.7,0,-0.4
08.01.2021,03:15:00,47275.87,0,-0.3
08.01.2021,03:30:00,47115.4,0,-0.3
08.01.2021,03:45:00,47113.53,0,-0.3
08.01.2021,04:00:00,47252.76,0,-0.3
08.01.2021,04:15:00,46868.97,0,-0.3
08.01.2021,04:30:00,46691.79,0,-0.3
08.01.2021,04:45:00,46097.2,0,-0.3
08.01.2021,05:00:00,46500.18,0,-0.3
08.01.2021,05:15:00,47862.86,0,-0.7
08.01.2021,05:30:00,48922.03,0,-0.7
08.01.2021,05:45:00,49860.64,0,-0.7
08.01.2021,06:00:00,50878.06,0,-0.7
08.01.2021,06:15:00,51949.82,0,-0.8
08.01.2021,06:30:00,53463.22,0,-0.8
08.01.2021,06:45:00,54931.04,0,-0.8
08.01.2021,07:00:00,56093.78,0,-0.8
08.01.2021,07:15:00,57216.66,0,-0.8
08.01.2021,07:30:00,58404.46,0,-0.8
08.01.2021,07:45:00,59157.06,0,-0.8
08.01.2021,08:00:00,59866.84,0,-0.8
08.01.2021,08:15:00,59899.32,28.3,-0.7
08.01.2021,08:30:00,59249.07,28.3,-0.7
08.01.2021,08:45:00,59157.26,28.3,-0.7
08.01.2021,09:00:00,58970.73,28.3,-0.7
08.01.2021,09:15:00,58492.31,73.3,-0.3
08.01.2021,09:30:00,58307.45,73.3,-0.3
08.01.2021,09:45:00,57992.13,73.3,-0.3
08.01.2021,10:00:00,58424.26,73.3,-0.3
08.01.2021,10:15:00,58034.38,136.7,-0.2
08.01.2021,10:30:00,57763.81,136.7,-0.2
08.01.2021,10:45:00,57243.46,136.7,-0.2
08.01.2021,11:00:00,57155.18,136.7,-0.2
08.01.2021,11:15:00,57227.93,166.7,0.4
08.01.2021,11:30:00,58483.28,166.7,0.4
08.01.2021,11:45:00,59934.52,166.7,0.4
08.01.2021,12:00:00,60647.43,166.7,0.4
08.01.2021,12:15:00,57588.23,170,0.8
08.01.2021,12:30:00,54243.86,170,0.8
08.01.2021,12:45:00,53413.32,170,0.8
08.01.2021,13:00:00,53247.16,170,0.8
08.01.2021,13:15:00,53408.1,146.7,0.9
08.01.2021,13:30:00,53185.41,146.7,0.9
08.01.2021,13:45:00,53201.29,146.7,0.9
08.01.2021,14:00:00,53172.46,146.7,0.9
08.01.2021,14:15:00,53257.52,283.4,1.4
08.01.2021,14:30:00,52712.48,283.4,1.4
08.01.2021,14:45:00,53301.91,283.4,1.4
08.01.2021,15:00:00,52562.92,283.4,1.4
08.01.2021,15:15:00,52030.07,100,1.3
08.01.2021,15:30:00,52163.27,100,1.3
08.01.2021,15:45:00,52129.2,100,1.3
08.01.2021,16:00:00,52286.17,100,1.3
08.01.2021,16:15:00,52889.53,1.7,0.4
08.01.2021,16:30:00,53642.66,1.7,0.4
08.01.2021,16:45:00,54666.5,1.7,0.4
08.01.2021,17:00:00,56505.81,1.7,0.4
08.01.2021,17:15:00,59338.73,0,-1.1
08.01.2021,17:30:00,62027.02,0,-1.1
08.01.2021,17:45:00,63395.37,0,-1.1
08.01.2021,18:00:00,64897.22,0,-1.1
08.01.2021,18:15:00,65387.57,0,-2.3
08.01.2021,18:30:00,65467.53,0,-2.3
08.01.2021,18:45:00,65342.18,0,-2.3
08.01.2021,19:00:00,64517.72,0,-2.3
08.01.2021,19:15:00,64154.18,0,-3.1
08.01.2021,19:30:00,63610.89,0,-3.1
08.01.2021,19:45:00,63128.57,0,-3.1
08.01.2021,20:00:00,62815.14,0,-3.1
08.01.2021,20:15:00,63109.51,0,-4.3
08.01.2021,20:30:00,62073.42,0,-4.3
08.01.2021,20:45:00,61441,0,-4.3
08.01.2021,21:00:00,60636.85,0,-4.3
08.01.2021,21:15:00,60888.75,0,-4.6
08.01.2021,21:30:00,60506.75,0,-4.6
08.01.2021,21:45:00,59168.22,0,-4.6
08.01.2021,22:00:00,58344.1,0,-4.6
08.01.2021,22:15:00,59566.06,0,-5
08.01.2021,22:30:00,59700.1,0,-5
08.01.2021,22:45:00,59560.55,0,-5
08.01.2021,23:00:00,58901.42,0,-5
08.01.2021,23:15:00,58522.12,0,-5.8
08.01.2021,23:30:00,58162.8,0,-5.8
08.01.2021,23:45:00,57697.41,0,-5.8
09.01.2021,00:00:00,56859.63,0,-5.8
09.01.2021,00:15:00,57285.56,0,-6
09.01.2021,00:30:00,56942.82,0,-6
09.01.2021,00:45:00,56423.98,0,-6
09.01.2021,01:00:00,55183.96,0,-6
09.01.2021,01:15:00,54258.48,0,-6.4
09.01.2021,01:30:00,53414.12,0,-6.4
09.01.2021,01:45:00,52770.57,0,-6.4
09.01.2021,02:00:00,52376.06,0,-6.4
09.01.2021,02:15:00,53405.06,0,-6.6
09.01.2021,02:30:00,52582.66,0,-6.6
09.01.2021,02:45:00,51825.14,0,-6.6
09.01.2021,03:00:00,50866.78,0,-6.6
09.01.2021,03:15:00,51572.11,0,-5.7
09.01.2021,03:30:00,51095.86,0,-5.7
09.01.2021,03:45:00,50884,0,-5.7
09.01.2021,04:00:00,50177,0,-5.7
09.01.2021,04:15:00,50560.91,0,-4.6
09.01.2021,04:30:00,50187.37,0,-4.6
09.01.2021,04:45:00,51705.54,0,-4.6
09.01.2021,05:00:00,51122.93,0,-4.6
09.01.2021,05:15:00,51115.24,0,-4
09.01.2021,05:30:00,51597.61,0,-4
09.01.2021,05:45:00,50483.88,0,-4
09.01.2021,06:00:00,50833.19,0,-4
09.01.2021,06:15:00,50886.3,0,-3.8
09.01.2021,06:30:00,50970.8,0,-3.8
09.01.2021,06:45:00,51727.09,0,-3.8
09.01.2021,07:00:00,52176.85,0,-3.8
09.01.2021,07:15:00,51993.01,0,-4.5
09.01.2021,07:30:00,52908.21,0,-4.5
09.01.2021,07:45:00,52741.62,0,-4.5
09.01.2021,08:00:00,53993.82,0,-4.5
09.01.2021,08:15:00,54142.78,16.7,-4.7
09.01.2021,08:30:00,54406.74,16.7,-4.7
09.01.2021,08:45:00,54313.88,16.7,-4.7
09.01.2021,09:00:00,54603.46,16.7,-4.7
09.01.2021,09:15:00,54784,80,-4.3
09.01.2021,09:30:00,54575.71,80,-4.3
09.01.2021,09:45:00,53828.6,80,-4.3
09.01.2021,10:00:00,52855,80,-4.3
09.01.2021,10:15:00,52640.96,203.4,-2.8
09.01.2021,10:30:00,52531.44,203.4,-2.8
09.01.2021,10:45:00,51898.58,203.4,-2.8
09.01.2021,11:00:00,51102.7,203.4,-2.8
09.01.2021,11:15:00,50956.74,191.7,-1.3
09.01.2021,11:30:00,50709.33,191.7,-1.3
09.01.2021,11:45:00,51057.44,191.7,-1.3
09.01.2021,12:00:00,50887.8,191.7,-1.3
09.01.2021,12:15:00,49729.91,255.1,0.1
09.01.2021,12:30:00,48545.7,255.1,0.1
09.01.2021,12:45:00,47200.42,255.1,0.1
09.01.2021,13:00:00,46057.32,255.1,0.1
09.01.2021,13:15:00,46605.28,236.7,0.3
09.01.2021,13:30:00,47387.76,236.7,0.3
09.01.2021,13:45:00,47236.16,236.7,0.3
09.01.2021,14:00:00,47546.64,236.7,0.3
09.01.2021,14:15:00,48029.82,200,0.7
09.01.2021,14:30:00,47698.38,200,0.7
09.01.2021,14:45:00,48645.06,200,0.7
09.01.2021,15:00:00,48794.98,200,0.7
09.01.2021,15:15:00,48156.52,78.3,0.6
09.01.2021,15:30:00,48933.58,78.3,0.6
09.01.2021,15:45:00,50032.19,78.3,0.6
09.01.2021,16:00:00,51245.7,78.3,0.6
09.01.2021,16:15:00,52141.46,0,-0.3
09.01.2021,16:30:00,54193.65,0,-0.3
09.01.2021,16:45:00,55909.85,0,-0.3
09.01.2021,17:00:00,58404.63,0,-0.3
09.01.2021,17:15:00,60653.22,0,-0.9
09.01.2021,17:30:00,62804.72,0,-0.9
09.01.2021,17:45:00,64122.43,0,-0.9
09.01.2021,18:00:00,64687.96,0,-0.9
09.01.2021,18:15:00,65675.91,0,-1.1
09.01.2021,18:30:00,65144.3,0,-1.1
09.01.2021,18:45:00,64533.04,0,-1.1
09.01.2021,19:00:00,64269.51,0,-1.1
09.01.2021,19:15:00,63489.66,0,-1.2
09.01.2021,19:30:00,62471.8,0,-1.2
09.01.2021,19:45:00,61188.63,0,-1.2
09.01.2021,20:00:00,60765.13,0,-1.2
09.01.2021,20:15:00,60326.98,0,-1.6
09.01.2021,20:30:00,59353.13,0,-1.6
09.01.2021,20:45:00,59118.12,0,-1.6
09.01.2021,21:00:00,57855.08,0,-1.6
09.01.2021,21:15:00,57411.43,0,-1.8
09.01.2021,21:30:00,56513.75,0,-1.8
09.01.2021,21:45:00,55909.87,0,-1.8
09.01.2021,22:00:00,55214.46,0,-1.8
09.01.2021,22:15:00,56835.5,0,-1.7
09.01.2021,22:30:00,55750.32,0,-1.7
09.01.2021,22:45:00,55950.96,0,-1.7
09.01.2021,23:00:00,54637.41,0,-1.7
09.01.2021,23:15:00,55004.13,0,-1.9
09.01.2021,23:30:00,53964.43,0,-1.9
09.01.2021,23:45:00,53354.58,0,-1.9
10.01.2021,00:00:00,52813.36,0,-1.9
10.01.2021,00:15:00,52426.14,0,-1.8
10.01.2021,00:30:00,52594.69,0,-1.8
10.01.2021,00:45:00,50995.85,0,-1.8
10.01.2021,01:00:00,50070.85,0,-1.8
10.01.2021,01:15:00,49764.19,0,-1.7
10.01.2021,01:30:00,49066.88,0,-1.7
10.01.2021,01:45:00,48610.65,0,-1.7
10.01.2021,02:00:00,48588.02,0,-1.7
10.01.2021,02:15:00,48013.28,0,-1.6
10.01.2021,02:30:00,47440.96,0,-1.6
10.01.2021,02:45:00,47218.22,0,-1.6
10.01.2021,03:00:00,46737.44,0,-1.6
10.01.2021,03:15:00,46773.09,0,-1.6
10.01.2021,03:30:00,46151.62,0,-1.6
10.01.2021,03:45:00,45789.18,0,-1.6
10.01.2021,04:00:00,45925,0,-1.6
10.01.2021,04:15:00,46518.38,0,-1.7
10.01.2021,04:30:00,45727.73,0,-1.7
10.01.2021,04:45:00,45612.38,0,-1.7
10.01.2021,05:00:00,45899.03,0,-1.7
10.01.2021,05:15:00,46601.12,0,-1.8
10.01.2021,05:30:00,47327.86,0,-1.8
10.01.2021,05:45:00,47231.61,0,-1.8
10.01.2021,06:00:00,47728.3,0,-1.8
10.01.2021,06:15:00,47340.1,0,-2
10.01.2021,06:30:00,47692.04,0,-2
10.01.2021,06:45:00,48193.13,0,-2
10.01.2021,07:00:00,48618.3,0,-2
10.01.2021,07:15:00,48211.29,0,-2.2
10.01.2021,07:30:00,48825.42,0,-2.2
10.01.2021,07:45:00,49261.08,0,-2.2
10.01.2021,08:00:00,50249.27,0,-2.2
10.01.2021,08:15:00,50634.43,40,-2.7
10.01.2021,08:30:00,50662.72,40,-2.7
10.01.2021,08:45:00,50749.73,40,-2.7
10.01.2021,09:00:00,51422.43,40,-2.7
10.01.2021,09:15:00,51119.44,88.4,-2.2
10.01.2021,09:30:00,50984.42,88.4,-2.2
10.01.2021,09:45:00,51105.59,88.4,-2.2
10.01.2021,10:00:00,50783.99,88.4,-2.2
10.01.2021,10:15:00,50032.68,201.7,-2.3
10.01.2021,10:30:00,49536.46,201.7,-2.3
10.01.2021,10:45:00,49180.08,201.7,-2.3
10.01.2021,11:00:00,48878.09,201.7,-2.3
10.01.2021,11:15:00,48128.31,133.4,-1.3
10.01.2021,11:30:00,47775.17,133.4,-1.3
10.01.2021,11:45:00,47462.15,133.4,-1.3
10.01.2021,12:00:00,46671.4,133.4,-1.3
10.01.2021,12:15:00,45338.67,321.7,-0.4
10.01.2021,12:30:00,44047.6,321.7,-0.4
10.01.2021,12:45:00,43649.68,321.7,-0.4
10.01.2021,13:00:00,42758.96,321.7,-0.4
10.01.2021,13:15:00,42270.2,290.1,0.1
10.01.2021,13:30:00,41891.31,290.1,0.1
10.01.2021,13:45:00,40982.34,290.1,0.1
10.01.2021,14:00:00,40678.46,290.1,0.1
10.01.2021,14:15:00,40919.82,141.7,-0.2
10.01.2021,14:30:00,41162.55,141.7,-0.2
10.01.2021,14:45:00,41469.88,141.7,-0.2
10.01.2021,15:00:00,42538.74,141.7,-0.2
10.01.2021,15:15:00,43498.62,38.3,-0.9
10.01.2021,15:30:00,44389.11,38.3,-0.9
10.01.2021,15:45:00,45630.76,38.3,-0.9
10.01.2021,16:00:00,46792.1,38.3,-0.9
10.01.2021,16:15:00,48437.74,1.7,-1.6
10.01.2021,16:30:00,50324.12,1.7,-1.6
10.01.2021,16:45:00,53011.55,1.7,-1.6
10.01.2021,17:00:00,54825.21,1.7,-1.6
10.01.2021,17:15:00,58396.32,0,-2.3
10.01.2021,17:30:00,61219.72,0,-2.3
10.01.2021,17:45:00,63206.03,0,-2.3
10.01.2021,18:00:00,64126.1,0,-2.3
10.01.2021,18:15:00,64837.65,0,-2.6
10.01.2021,18:30:00,64270.62,0,-2.6
10.01.2021,18:45:00,63755.69,0,-2.6
10.01.2021,19:00:00,63510.84,0,-2.6
10.01.2021,19:15:00,62398.05,0,-2.8
10.01.2021,19:30:00,61799.66,0,-2.8
10.01.2021,19:45:00,60658.84,0,-2.8
10.01.2021,20:00:00,59913.36,0,-2.8
10.01.2021,20:15:00,59440.34,0,-2.3
10.01.2021,20:30:00,58754.32,0,-2.3
10.01.2021,20:45:00,58346.22,0,-2.3
10.01.2021,21:00:00,57583.98,0,-2.3
10.01.2021,21:15:00,57289,0,-2.3
10.01.2021,21:30:00,56357.3,0,-2.3
10.01.2021,21:45:00,55063.59,0,-2.3
10.01.2021,22:00:00,54591.38,0,-2.3
10.01.2021,22:15:00,55724.56,0,-2.4
10.01.2021,22:30:00,55155.08,0,-2.4
10.01.2021,22:45:00,55046.26,0,-2.4
10.01.2021,23:00:00,53792.44,0,-2.4
10.01.2021,23:15:00,53889.98,0,-2.5
10.01.2021,23:30:00,52502.72,0,-2.5
10.01.2021,23:45:00,51359.22,0,-2.5
11.01.2021,00:00:00,51444.87,0,-2.5
11.01.2021,00:15:00,51587.66,0,-2.7
11.01.2021,00:30:00,50946.9,0,-2.7
11.01.2021,00:45:00,50723.08,0,-2.7
11.01.2021,01:00:00,49728.9,0,-2.7
11.01.2021,01:15:00,49211.82,0,-2.7
11.01.2021,01:30:00,48629.36,0,-2.7
11.01.2021,01:45:00,48787.33,0,-2.7
11.01.2021,02:00:00,47677.58,0,-2.7
11.01.2021,02:15:00,48176.61,0,-2.7
11.01.2021,02:30:00,47639.25,0,-2.7
11.01.2021,02:45:00,47275.37,0,-2.7
11.01.2021,03:00:00,46925.52,0,-2.7
11.01.2021,03:15:00,47770.3,0,-2.8
11.01.2021,03:30:00,47386.38,0,-2.8
11.01.2021,03:45:00,47155.45,0,-2.8
11.01.2021,04:00:00,47053.47,0,-2.8
11.01.2021,04:15:00,47484.84,0,-3.1
11.01.2021,04:30:00,47548.15,0,-3.1
11.01.2021,04:45:00,49700.2,0,-3.1
11.01.2021,05:00:00,48886.53,0,-3.1
11.01.2021,05:15:00,50382.8,0,-3.2
11.01.2021,05:30:00,51462.83,0,-3.2
11.01.2021,05:45:00,52208.14,0,-3.2
11.01.2021,06:00:00,54047.46,0,-3.2
11.01.2021,06:15:00,55624.8,0,-3.3
11.01.2021,06:30:00,56508.22,0,-3.3
11.01.2021,06:45:00,59081.7,0,-3.3
11.01.2021,07:00:00,60660.13,0,-3.3
11.01.2021,07:15:00,60989.16,0,-3.4
11.01.2021,07:30:00,61993.03,0,-3.4
11.01.2021,07:45:00,62753.83,0,-3.4
11.01.2021,08:00:00,64435.75,0,-3.4
11.01.2021,08:15:00,65267.74,15,-3.7
11.01.2021,08:30:00,64642.92,15,-3.7
11.01.2021,08:45:00,64509.88,15,-3.7
11.01.2021,09:00:00,64646.77,15,-3.7
11.01.2021,09:15:00,64025.8,58.3,-3.4
11.01.2021,09:30:00,63690.77,58.3,-3.4
11.01.2021,09:45:00,63703.93,58.3,-3.4
11.01.2021,10:00:00,62932.7,58.3,-3.4
11.01.2021,10:15:00,62775.98,101.7,-3.2
11.01.2021,10:30:00,62378.84,101.7,-3.2
11.01.2021,10:45:00,62606.13,101.7,-3.2
11.01.2021,11:00:00,62145.57,101.7,-3.2
11.01.2021,11:15:00,62323.53,133.4,-2.8
11.01.2021,11:30:00,63350.99,133.4,-2.8
11.01.2021,11:45:00,65021.01,133.4,-2.8
11.01.2021,12:00:00,65375.45,133.4,-2.8
11.01.2021,12:15:00,61894.59,143.4,-3.3
11.01.2021,12:30:00,58199.66,143.4,-3.3
11.01.2021,12:45:00,56576.22,143.4,-3.3
11.01.2021,13:00:00,56377.9,143.4,-3.3
11.01.2021,13:15:00,56443.62,175,-3.1
11.01.2021,13:30:00,56089.76,175,-3.1
11.01.2021,13:45:00,55405.41,175,-3.1
11.01.2021,14:00:00,55158.97,175,-3.1
11.01.2021,14:15:00,54282.89,186.7,-2.6
11.01.2021,14:30:00,54141.21,186.7,-2.6
11.01.2021,14:45:00,53684.34,186.7,-2.6
11.01.2021,15:00:00,53874.96,186.7,-2.6
11.01.2021,15:15:00,54001.86,56.7,-2.9
11.01.2021,15:30:00,54172.99,56.7,-2.9
11.01.2021,15:45:00,55864.01,56.7,-2.9
11.01.2021,16:00:00,56187.55,56.7,-2.9
11.01.2021,16:15:00,56774.92,1.7,-4.1
11.01.2021,16:30:00,58409.34,1.7,-4.1
11.01.2021,16:45:00,59976.32,1.7,-4.1
11.01.2021,17:00:00,61840.52,1.7,-4.1
11.01.2021,17:15:00,64182.62,0,-5.2
11.01.2021,17:30:00,66141.52,0,-5.2
11.01.2021,17:45:00,67541.24,0,-5.2
11.01.2021,18:00:00,68736.19,0,-5.2
11.01.2021,18:15:00,69301.8,0,-5.9
11.01.2021,18:30:00,68828.59,0,-5.9
11.01.2021,18:45:00,68561.04,0,-5.9
11.01.2021,19:00:00,69092.36,0,-5.9
11.01.2021,19:15:00,68264.38,0,-5.5
11.01.2021,19:30:00,67663.94,0,-5.5
11.01.2021,19:45:00,66009.9,0,-5.5
11.01.2021,20:00:00,65285.72,0,-5.5
11.01.2021,20:15:00,65284.88,0,-5
11.01.2021,20:30:00,65331.39,0,-5
11.01.2021,20:45:00,64767.36,0,-5
11.01.2021,21:00:00,63692.47,0,-5
11.01.2021,21:15:00,63373.96,0,-4.6
11.01.2021,21:30:00,62074.6,0,-4.6
11.01.2021,21:45:00,61058.32,0,-4.6
11.01.2021,22:00:00,60268.94,0,-4.6
11.01.2021,22:15:00,61538.77,0,-4.9
11.01.2021,22:30:00,60765.03,0,-4.9
11.01.2021,22:45:00,60383.36,0,-4.9
11.01.2021,23:00:00,59696.6,0,-4.9
11.01.2021,23:15:00,59587.42,0,-5.3
11.01.2021,23:30:00,58549.39,0,-5.3
11.01.2021,23:45:00,57841,0,-5.3
12.01.2021,00:00:00,57743.28,0,-5.3
12.01.2021,00:15:00,58337.52,0,-5.4
12.01.2021,00:30:00,57818.32,0,-5.4
12.01.2021,00:45:00,56869.78,0,-5.4
12.01.2021,01:00:00,56074.35,0,-5.4
12.01.2021,01:15:00,55162.01,0,-5
12.01.2021,01:30:00,53720.81,0,-5
12.01.2021,01:45:00,53596.02,0,-5
12.01.2021,02:00:00,53134.72,0,-5
12.01.2021,02:15:00,53780.8,0,-4.8
12.01.2021,02:30:00,53068.55,0,-4.8
12.01.2021,02:45:00,53002.67,0,-4.8
12.01.2021,03:00:00,51974.62,0,-4.8
12.01.2021,03:15:00,52293.53,0,-4.1
12.01.2021,03:30:00,51530.91,0,-4.1
12.01.2021,03:45:00,51067.96,0,-4.1
12.01.2021,04:00:00,50591.8,0,-4.1
12.01.2021,04:15:00,50991.16,0,-3.1
12.01.2021,04:30:00,50391.05,0,-3.1
12.01.2021,04:45:00,52274.9,0,-3.1
12.01.2021,05:00:00,50980.06,0,-3.1
12.01.2021,05:15:00,52363.68,0,-1.6
12.01.2021,05:30:00,52705.42,0,-1.6
12.01.2021,05:45:00,53517.22,0,-1.6
12.01.2021,06:00:00,55459.86,0,-1.6
12.01.2021,06:15:00,56752.63,0,-1.4
12.01.2021,06:30:00,58610.9,0,-1.4
12.01.2021,06:45:00,60202.15,0,-1.4
12.01.2021,07:00:00,61419.93,0,-1.4
12.01.2021,07:15:00,62281.52,0,-1.3
12.01.2021,07:30:00,63231.78,0,-1.3
12.01.2021,07:45:00,64274.16,0,-1.3
12.01.2021,08:00:00,64551.91,0,-1.3
12.01.2021,08:15:00,64619.79,20,-0.4
12.01.2021,08:30:00,64171.57,20,-0.4
12.01.2021,08:45:00,64064.56,20,-0.4
12.01.2021,09:00:00,63731.92,20,-0.4
12.01.2021,09:15:00,63028.3,28.3,0.4
12.01.2021,09:30:00,61997.54,28.3,0.4
12.01.2021,09:45:00,61601.8,28.3,0.4
12.01.2021,10:00:00,62150.01,28.3,0.4
12.01.2021,10:15:00,61987.34,51.7,0.8
12.01.2021,10:30:00,62388.22,51.7,0.8
12.01.2021,10:45:00,62224.22,51.7,0.8
12.01.2021,11:00:00,64053.76,51.7,0.8
12.01.2021,11:15:00,64528.62,65,1.2
12.01.2021,11:30:00,65640.16,65,1.2
12.01.2021,11:45:00,67673.02,65,1.2
12.01.2021,12:00:00,68220.68,65,1.2
12.01.2021,12:15:00,64367.66,73.3,1
12.01.2021,12:30:00,62065.29,73.3,1
12.01.2021,12:45:00,61288.15,73.3,1
